id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0997,Roussel,Colette,colette@,27/02/1946,f,MARRAKECH,02 55 94 18 49,10/09/2022,Referral
C0998,Reynaud,Margaud,margaud.reynaud@gmail.com,26/12/1946,Femme,RABAT,03 79 13 59 32,02/06/2023,Direct
C0999,Bourdon,Arthur,arthur.bourdon@gmail.com,19/12/1968,F,CAS,326472274,28/02/2023,Email
C1000,Laroche,Thï¿½ï¿½o,thï¿½ï¿½odore.laroche@gmail,08/02/1947,femme,MRK,+33 (0)3 54 75 86 01,27/06/2025,SEO
C1001,Payet,Gï¿½ï¿½,gï¿½ï¿½r,15/12/1958,f,CAS,+33 (0)6 54 03 62 30,29/06/2025,Referral
C1002,Durand,Sylvie,sylviedurand,07/02/1992,Male,Casa,01 41 78 27 72,05/05/2024,SEO
C1003,Bernier,Clï¿½ï¿½m,clï¿½ï¿½me,29/08/1996,H,RBA,158049150,19/04/2022,Direct
C1004,Voisin,Michï¿½ï,michï¿½ï¿½levo,18/03/1951,Male,CAS,04 30 71 11 40,24/09/2023,Referral
C1005,Roy,Marthe,marthe.roy@gmail.com,27/04/1966,homme,FES,+33 (0)1 39 13 69 56,23/09/2022,Referral
C1006,Ribeiro,Franck,franck@,03/06/1979,Male,fes,261712132,11/01/2023,Social
C1007,Briand,Monique,monique@,06/04/2001,Femme,fes,05 87 93 80 13,28/12/2023,Referral
C1008,Charles,Pï¿½ï¿½nï¿,pï¿½ï¿½nï¿½,10/11/1966,Homme,Fï¿½,632211572,20/12/2025,Social
C1009,Ferreira,Gilles,gilles.ferreira@gmail.com,21/05/1984,Femme,RABAT,05 16 94 33 30,09/10/2024,SEO
C1010,Delahaye,Alfred,alfred.delahaye@gmail.com,02/06/1989,Female,FES,497959862,14/03/2023,Referral
C1011,Leconte,ýýdouard,ýýdouard.leconte@gmail.com,23/10/1977,1,fes,+33 (0)1 55 29 93 28,14/11/2025,Social
C1012,Cousin,Jean,jean.cousin@gmail.com,23/03/1946,femme,Fez,02 40 00 95 83,06/05/2024,SEO
C1013,Colin,Thï¿½ï¿½o,thï¿½ï¿½odore.colin@gmail,20/02/1955,m,CAS,02 76 76 31 07,27/10/2022,Email
C1014,Albert,Jules,jules@,15/02/1987,f,Casablanca,+33 3 69 05 40 67,22/02/2024,SEO
C1015,Renaud,David,david.renaud@gmail.com,08/04/1995,homme,MRK,+33 1 83 79 77 50,02/05/2024,SEO
C1016,Dupont,Sylvie,sylviedupont,06/11/1977,H,casablanca,03 20 46 18 20,26/01/2025,SEO
C1017,Regnier,Maggie,maggie@,22/05/1989,f,MRK,+33 (0)2 55 06 09 98,21/10/2025,SEO
C1018,Deschamps,Thï¿½ï¿½r,thï¿½ï¿½rï¿½ï¿½se.deschamps@g,03/05/1970,homme,RABAT,+33 (0)5 81 68 10 55,31/07/2024,SEO
C1019,Munoz,Susan,susan.munoz@gmail.com,15/07/2002,femme,CAS,558377298,15/09/2023,Referral
C1020,Vallet,Jacques,jacques.vallet@gmail.com,18/02/1948,Homme,FES,+33 4 99 53 83 65,15/12/2023,Direct
C1021,Chartier,Alexandrie,alexandrie.chartier@gmail.com,01/04/1971,femme,rabat,02 69 03 38 71,02/11/2022,Email
C1022,Louis,Victoire,victoire.louis@gmail.com,05/06/1951,Male,Marrakech,+33 (0)3 21 98 46 02,20/04/2022,Social
C1023,Loiseau,Monique,monique.loiseau@gmail.com,20/05/1994,Female,MARRAKECH,06 30 01 47 50,13/06/2023,Email
C1024,Georges,Thomas,thomas.georges@gmail.com,1888-02-25,femme,marrakech,01 45 73 48 64,30/08/2025,Direct
C1025,Paul,Arthur,arthur.paul@gmail.com,10/02/1956,Homme,Rabat,+33 2 77 47 69 09,17/12/2024,Social
C1026,Guibert,Michelle,michelleguibert,18/06/1994,Homme,RABAT,357532078,11/08/2024,Direct
C1027,Chevallier,Denise,denisechevallier,20/04/1951,f,FES,+33 4 42 99 86 31,17/03/2026,Email
C1028,Gimenez,Victor,victor@,13/09/2006,F,TNG,+33 1 47 33 27 26,24/02/2026,Referral
C1029,Leconte,Charlotte,charlotte.leconte@gmail.com,02/03/1973,Male,Fï¿½,+33 2 36 33 18 85,31/05/2025,Direct
C1030,Lesage,Ocï¿½ï¿,ocï¿½ï¿½ane.lesage@gmail,15/08/1974,Male,TANGER,04 20 41 96 69,31/05/2023,Referral
C1031,Faivre,Margaret,margaret.faivre@gmail.com,02/10/1976,H,tanger,140347239,02/09/2025,Social
C1032,Gautier,Jacques,jacques@,11/08/1945,femme,FES,+33 (0)1 73 76 79 66,05/07/2022,Social
C1033,Klein,Sabine,sabine.klein@gmail.com,09/04/1956,Femme,Casa,01 34 48 57 86,09/02/2025,Direct
C1034,Richard,Marie,marie.richard@gmail.com,23/12/1963,F,CASA,+33 3 63 79 52 33,06/10/2024,SEO
C1035,Cohen,Roger,roger@,06/05/1971,homme,marrakech,02 45 45 37 27,26/11/2022,Social
C1036,Lagarde,Laure,laure.lagarde@gmail.com,22/06/1966,0,Fez,635942216,20/12/2023,Email
C1037,Hervï¿,Maggie,maggie.hervï¿½ï¿½@gmail,18/04/1980,Male,Marrakech,+33 (0)3 72 82 18 90,06/01/2025,Direct
C1038,Lï¿½ï¿,Adrien,adrienlï¿½ï¿,12/04/1958,1,tanger,04 75 61 36 64,06/08/2023,Email
C1039,Mallet,Vincent,vincent.mallet@gmail.com,06/06/1946,homme,Fez,468154377,31/08/2022,Referral
C1040,Benard,Auguste,auguste.benard@gmail.com,17/08/1982,0,rabat,321049106,12/08/2022,Social
C1041,Rolland,Henri,henri.rolland@gmail.com,01/06/1989,H,RBA,02 23 53 69 69,03/09/2025,Social
C1042,Bouvet,ýýric,ýýric.bouvet@gmail.com,26/11/1964,m,MARRAKECH,+33 (0)2 21 49 58 95,06/04/2025,Email
C1043,Pinto,Philippe,philippepinto,29/12/1968,Female,CASA,+33 (0)4 79 86 44 50,01/01/2026,SEO
C1044,Mercier,Yves,yves.mercier@gmail.com,12/05/1953,Homme,Marrakech,466939275,21/07/2025,Direct
C1045,Richard,Adï¿½ï,adï¿½ï¿½le.richard@gmail,10/01/2007,Homme,Marrakech,02 35 67 83 87,13/02/2023,Direct
C1046,Lesage,Margaret,margaret.lesage@gmail.com,12/05/1966,H,FES,495302963,07/12/2025,Social
C1047,Bertrand,Inï¿½,inï¿½ï¿½s.bertrand@gmail,17/08/1986,Femme,Casa,02 58 46 90 01,27/02/2023,Social
C1048,Hamon,Suzanne,suzanne.hamon@gmail.com,18/05/1976,Homme,RABAT,+33 2 28 68 54 67,10/05/2023,SEO
C1049,Ollivier,Alexandre,alexandre.ollivier@gmail.com,09/06/1955,femme,FES,+33 (0)2 77 61 38 16,29/08/2024,Email
C1050,Simon,Joseph,joseph@,09/10/1957,0,RBA,03 80 51 79 28,01/04/2026,Direct
C1051,Sauvage,Thomas,thomas.sauvage@gmail.com,13/06/1992,1,MARRAKECH,+33 (0)4 92 72 67 23,19/02/2026,Social
C1052,Nguyen,Chantal,chantal.nguyen@gmail.com,06/01/1959,0,TANGER,+33 (0)3 65 35 56 00,18/10/2022,Direct
C1053,Pasquier,Nath,nath.pasquier@gmail.com,16/03/2006,Femme,Fï¿½,+33 (0)5 18 94 92 13,17/01/2026,Referral
C1054,Roy,Alexandrie,alexandrieroy,17/10/1953,Male,Fez,485072711,28/12/2025,SEO
C1055,Ledoux,Valï¿½ï¿,valï¿½ï¿½rie.ledoux@gmail,23/11/1961,0,tanger,+33 (0)2 32 79 63 89,13/09/2025,Referral
C1056,Mahe,Gï¿½ï¿½,gï¿½ï¿½rard.mahe@gmail,14/09/1964,H,marrakech,01 53 92 35 73,20/03/2024,Social
C1057,Millet,Marthe,marthemillet,29/03/1992,Female,tanger,493848495,17/11/2025,Email
C1058,Duprï¿,Audrey,audrey.duprï¿½ï¿½@gmail,30/08/1980,Femme,Rabat,+33 2 23 75 36 39,17/11/2022,SEO
C1059,Leduc,Sabine,sabine.leduc@gmail.com,31/12/1945,homme,Casablanca,130402545,29/10/2022,Direct
C1060,Lacroix,Thï¿½ï¿½r,thï¿½ï¿½rï¿½ï¿½s,14/06/1981,f,Rabat,05 96 47 41 02,18/09/2024,Direct
C1061,Olivier,Jean,jean.olivier@gmail.com,30/06/1971,m,marrakech,386163216,02/10/2022,Email
C1062,Blanchet,Ocï¿½ï¿,ocï¿½ï¿½ane.blanchet@gmail,26/09/1990,H,tanger ,355709628,23/10/2022,Direct
C1063,Roussel,Jacques,jacques.roussel@gmail.com,29/10/1977,1,FES,04 77 28 76 91,15/12/2025,Direct
C1064,Turpin,Paulette,paulette.turpin@gmail.com,23/05/1999,homme,tanger,327310950,10/05/2025,Email
C1065,Chauveau,Luc,luc.chauveau@gmail.com,26/08/1962,femme,TNG,+33 (0)4 88 35 93 33,09/09/2022,Email
C1066,Lesage,Danielle,danielle@,11/12/2004,Homme,CAS,+33 3 56 63 40 33,29/10/2023,Direct
C1067,Lagarde,Marine,marinelagarde,18/08/1956,F,Fez,329194365,02/11/2023,SEO
C1068,Perrin,Julien,julienperrin,08/08/1959,Female,rabat,366361174,29/09/2024,SEO
C1069,Prï¿½ï¿½,Benoï¿½,benoï¿½ï,26/04/1981,Male,RABAT,156004371,25/03/2024,Social
C1070,Georges,Paul,paulgeorges,18/03/1961,femme,Marrakech,+33 (0)1 49 04 01 31,24/04/2022,Direct
C1071,Nicolas,Alexandre,alexandre.nicolas@gmail.com,03/06/1963,0,casablanca,+33 (0)3 55 21 44 45,20/06/2022,Email
C1072,De Oliveira,David,david@,03/10/1953,m,Tnja,03 76 80 41 54,26/12/2025,Referral
C1073,Traore,Chantal,chantaltraore,30/07/1975,Female,Fï¿½,+33 (0)2 61 04 29 00,29/09/2023,Email
C1074,Fleury,Jï¿½ï¿½r,jï¿½ï¿½rï¿½ï¿½me.fleury@g,13/03/1980,m,Rabat,+33 (0)4 37 37 08 49,25/08/2024,Direct
C1075,Lï¿½ï,Eugï¿½ï,eugï¿½ï¿½ne.lï¿½ï¿½vy@g,21/05/1991,m,CASA,+33 (0)7 74 77 23 07,16/06/2023,Email
C1076,Verdier,Lï¿½ï,lï¿½ï¿½on.verdier@gmail,02/05/1987,F,MARRAKECH,519322121,03/01/2026,Email
C1077,Clï¿½ï¿½,Victor,victor.clï¿½ï¿½ment@gmail,14/06/1985,Male,casablanca,+33 5 34 67 39 41,17/06/2022,Email
C1078,Blanc,Valï¿½ï¿,valï¿½ï¿½rie.blanc@gmail,16/05/1964,homme,Fï¿½,+33 (0)4 88 16 57 09,13/05/2025,Social
C1079,Marin,Inï¿½,inï¿½ï¿½sm,18/01/1993,Femme,Fez,03 20 73 83 39,05/08/2022,Referral
C1080,De Sousa,ýýric,ýýric.de sousa@gmail.com,17/08/1955,1,FES,+33 3 26 42 60 04,28/02/2026,Social
C1081,Traore,Ocï¿½ï¿,ocï¿½ï¿½ane.traore@gmail,14/07/1993,m,tanger ,+33 2 44 30 63 76,09/06/2025,Social
C1082,Lebreton,Lucie,lucie.lebreton@gmail.com,22/11/1964,Homme,fes,637159007,16/07/2025,Social
C1083,Mendï¿½,Margaret,margaretmendï¿½,23/09/1975,1,Fï¿½,+33 (0)2 45 66 12 13,11/10/2022,Direct
C1084,Grï¿½ï¿½g,Nathalie,nathaliegrï¿½ï¿½g,30/08/1996,F,Fï¿½,596256623,26/02/2026,Email
C1085,Deschamps,Christine,christine@,06/09/1954,f,Fï¿½,+33 (0)2 99 97 86 33,20/12/2022,Direct
C1086,Gauthier,Franck,franckgauthier,25/12/1987,homme,FES,01 46 44 50 52,09/02/2026,Referral
C1087,Guyot,Marthe,marthe@,01/02/2006,Male,MARRAKECH,01 75 89 93 97,08/06/2022,SEO
C1088,Loiseau,Gï¿½ï¿½,gï¿½ï¿½rardloi,25/05/1999,Homme,MRK,02 79 40 27 17,22/03/2023,Direct
C1089,Coste,Thierry,thierrycoste,16/12/1966,femme,TANGER,142061457,19/12/2023,SEO
C1090,Weiss,Paul,paul.weiss@gmail.com,21/12/1987,Femme,rabat,+33 (0)2 96 17 20 82,27/04/2023,Referral
C1091,Boutin,Ocï¿½ï¿,ocï¿½ï¿½ane.boutin@gmail,27/02/1969,0,MRK,232959542,22/12/2023,Direct
C1092,Picard,Alix,alixpicard,08/01/1966,H,RABAT,+33 3 85 95 70 94,20/05/2024,SEO
C1093,Morel,Thibault,thibaultmorel,21/08/1997,1,casablanca,+33 1 78 68 86 77,08/09/2024,SEO
C1094,Klein,Alphonse,alphonseklein,08/06/1951,1,FES,+33 2 37 20 01 04,07/11/2024,SEO
C1095,Valette,Cï¿½ï¿½,cï¿½ï¿½lina.valette@gmail,12/01/1963,1,RBA,130502077,30/01/2026,Referral
C1096,Raynaud,Catherine,catherine.raynaud@gmail.com,20/08/1994,f,TNG,+33 3 70 85 12 04,26/10/2025,SEO
C1097,Boulay,Denise,denise@,04/08/1976,Femme,CASA,+33 (0)3 61 71 81 48,12/05/2023,SEO
C1098,Raymond,Victor,victor@,08/02/1973,Male,rabat,+33 2 37 19 54 89,02/09/2022,Direct
C1099,ýýtienne,Lï¿½ï,lï¿½ï¿½onï¿½ï,28/10/1949,H,Tanger,04 93 47 36 88,26/07/2024,SEO
C1100,Briand,Alain,alain.briand@gmail.com,28/12/1970,0,tanger,+33 3 87 89 56 41,26/09/2025,Direct
C1101,Dumas,Thibault,thibault@,08/04/1977,Male,Fï¿½,07 35 02 21 88,04/10/2022,Social
C1102,Humbert,Franck,franck.humbert@gmail.com,17/01/1979,f,CASA,498855233,20/03/2024,Direct
C1103,Aubert,Isaac,isaac.aubert@gmail.com,25/06/2004,Homme,rabat,05 49 12 46 37,03/01/2025,Direct
C1104,Lemonnier,Claudine,claudine.lemonnier@gmail.com,01/12/1950,0,casablanca,173845671,24/03/2024,Direct
C1105,Richard,Zacharie,zacharierichard,30/08/1977,f,Fez,02 61 92 32 49,17/11/2023,SEO
C1106,Thierry,Alexandrie,alexandrie@,15/03/1980,Femme,Tanger,+33 (0)7 50 55 10 93,23/04/2024,Social
C1107,Potier,Sabine,sabinepotier,08/05/1960,Male,TANGER,+33 (0)4 15 13 15 60,16/03/2025,Social
C1108,Evrard,Inï¿½,inï¿½ï,19/10/1953,femme,tanger ,+33 2 32 70 46 45,09/05/2022,Referral
C1109,Langlois,Suzanne,suzanne.langlois@gmail.com,15/05/1985,Homme,RBA,+33 (0)5 58 09 56 64,30/06/2022,Referral
C1110,Moulin,Antoinette,antoinette.moulin@gmail.com,07/08/1949,H,Fez,02 58 03 37 56,11/03/2023,Referral
C1111,Lefï¿½ï¿,Pauline,paulinelefï¿½ï¿,08/07/1951,Homme,RABAT,+33 2 47 70 84 90,25/09/2022,Referral
C1112,Delahaye,Anouk,anouk.delahaye@gmail.com,13/06/1956,0,fes,322589773,08/11/2025,Referral
C1113,Allain,Brigitte,brigitte.allain@gmail.com,1894-03-27,m,MRK,02 18 92 67 18,15/02/2026,Referral
C1114,Grenier,Eugï¿½ï,eugï¿½ï¿,03/11/1947,Female,rabat,472572203,26/05/2023,Referral
C1115,Lopes,Marthe,marthe.lopes@gmail.com,02/12/1958,Female,TNG,05 82 89 12 46,03/12/2024,SEO
C1116,Bourgeois,Hugues,hugues.bourgeois@gmail.com,30/03/1985,F,TANGER,+33 2 29 50 30 57,14/07/2025,Direct
C1117,Gomes,Josï¿½ï¿½p,josï¿½ï¿½phine.gomes@gmail,06/08/1983,Homme,Casa,+33 5 45 86 62 06,10/05/2024,Referral
C1118,Leroux,Maggie,maggie.leroux@gmail.com,03/06/2002,Homme,fes,01 77 46 34 15,26/07/2022,Social
C1119,Millet,Constance,constance.millet@gmail.com,15/07/1981,Male,Fï¿½,+33 (0)6 34 20 16 06,26/03/2023,Direct
C1120,Couturier,Camille,camille.couturier@gmail.com,01/06/1980,0,Tanger,173376862,09/11/2024,Direct
C1121,Gros,ýýdouard,ýýdouard.gros@gmail.com,07/03/2007,Femme,RABAT,+33 (0)6 75 60 39 88,30/11/2023,Direct
C1122,Charrier,Lucas,lucascharrier,31/07/1952,1,Fez,170103213,12/04/2023,Direct
C1123,Laroche,Gabrielle,gabriellelaroche,21/02/1963,Male,Casa,+33 (0)3 24 00 12 03,18/12/2025,Direct
C1124,Roux,Bernard,bernard.roux@gmail.com,02/05/1975,f,Casa,+33 2 85 00 82 14,01/02/2023,Direct
C1125,Marie,Emmanuelle,emmanuelle.marie@gmail.com,22/05/1978,f,TNG,01 45 68 75 33,03/08/2025,SEO
C1126,Traore,Zacharie,zacharie.traore@gmail.com,25/05/1983,Femme,RBA,+33 4 11 72 72 25,25/05/2024,Social
C1127,Rï¿½ï,Georges,georges.rï¿½ï¿½my@gmail,18/11/1949,Homme,MARRAKECH,04 92 91 70 87,10/03/2023,Social
C1128,Bonnin,Timothï¿½,timothï¿½ï¿½e.bonnin@gmail,20/10/2001,H,Fï¿½,+33 (0)1 82 45 44 49,27/11/2025,SEO
C1129,Schneider,Patricia,patriciaschneider,22/05/1981,Femme,FES,+33 (0)3 58 15 93 66,19/08/2025,Direct
C1130,Leroy,Daniel,daniel@,17/06/1998,femme,casablanca,+33 3 10 87 18 20,30/03/2024,Social
C1131,Boutin,Eugï¿½ï,eugï¿½ï¿½ne.boutin@gmail,20/02/1981,femme,Tnja,+33 (0)4 65 28 87 57,24/01/2024,Direct
C1132,Lemoine,Adrien,adrien.lemoine@gmail.com,17/02/1946,Female,Marrakech,364431454,30/07/2025,SEO
C1133,Masse,David,david.masse@gmail.com,14/04/1969,F,Tnja,379946832,19/11/2025,Referral
C1134,Giraud,Martine,martine.giraud@gmail.com,09/05/1988,H,Casa,+33 (0)1 73 50 62 27,25/10/2022,Direct
C1135,Roy,Agnï¿½,agnï¿½ï,04/06/1998,m,Tanger,+33 (0)4 91 76 22 86,17/03/2023,Social
C1136,Weiss,Louis,louis.weiss@gmail.com,02/04/1973,H,MARRAKECH,463890999,08/02/2026,Direct
C1137,Voisin,Isabelle,isabelle@,21/07/1964,Homme,TANGER,235221212,23/01/2024,Direct
C1138,Giraud,Marianne,marianne.giraud@gmail.com,17/01/2003,Femme,MRK,+33 2 54 43 85 54,30/03/2023,SEO
C1139,Chauvet,Josï¿½ï¿½p,josï¿½ï¿½ph,30/07/1967,1,CAS,+33 (0)1 34 66 82 43,20/11/2023,SEO
C1140,Thierry,Michel,michel.thierry@gmail.com,01/06/1987,m,RABAT,+33 (0)2 21 15 65 13,10/07/2025,Email
C1141,Pichon,Jeannine,jeannine.pichon@gmail.com,10/03/1995,Homme,tanger ,+33 (0)4 83 60 21 54,19/11/2023,Email
C1142,Klein,Auguste,auguste.klein@gmail.com,07/05/1991,femme,FES,+33 4 88 29 86 30,27/02/2023,SEO
C1143,Lombard,Alexandrie,alexandrie.lombard@gmail.com,13/09/1945,homme,casablanca,290239553,09/11/2023,Referral
C1144,Fournier,Claire,clairefournier,06/03/1995,Homme,TNG,437494035,04/09/2024,Direct
C1145,Fischer,Adrienne,adrienne.fischer@gmail.com,21/12/1994,Female,Fï¿½,+33 4 43 07 41 48,24/06/2022,SEO
C1146,Rolland,Susan,susan.rolland@gmail.com,27/04/1966,H,Marrakech,+33 (0)3 28 92 88 91,14/07/2023,Social
C1147,Lenoir,Bernadette,bernadette.lenoir@gmail.com,04/08/1996,f,MARRAKECH,+33 (0)3 88 86 53 51,20/06/2025,Referral
C1148,Barbier,Inï¿½,inï¿½ï¿½s.barbier@gmail,05/05/1974,1,CAS,+33 3 29 87 58 35,19/09/2023,Direct
C1149,Bonnet,Stï¿½ï¿½p,stï¿½ï¿½ph,26/03/1948,homme,Fï¿½,+33 (0)1 64 73 10 80,10/11/2023,Referral
C1150,Germain,Olivie,olivie.germain@gmail.com,02/04/2001,homme,Casablanca,+33 3 29 08 75 38,10/09/2022,Email
C1151,Faivre,Amï¿½ï¿,amï¿½ï¿½liefa,12/12/1997,f,rabat,+33 (0)5 34 82 46 01,11/01/2023,Referral
C1152,Perez,Marcel,marcel@,31/10/1980,homme,TNG,250163537,16/08/2023,Social
C1153,Chauveau,Gilbert,gilbert@,07/09/2001,H,RABAT,+33 (0)4 20 76 99 16,14/08/2025,Email
C1154,Ribeiro,Geneviï¿½ï,geneviï¿½ï¿½ve.ribeiro@gmail,10/02/1963,0,RABAT,07 36 49 93 55,05/03/2023,Email
C1155,Thomas,ýýmilie,ýýmilie.thomas@gmail.com,13/03/1977,f,CASA,+33 7 41 65 16 30,09/12/2024,Social
C1156,Royer,Marcelle,marcelle.royer@gmail.com,16/09/1987,m,MARRAKECH,05 82 29 53 39,20/08/2025,Direct
C1157,Pinto,Robert,robert@,19/07/1994,Male,Fez,+33 3 64 04 34 29,25/08/2022,Referral
C1158,Blanchard,Alphonse,alphonse.blanchard@gmail.com,03/02/1981,femme,Fï¿½,+33 (0)2 36 92 36 57,07/08/2025,Email
C1159,Nguyen,Josette,josettenguyen,10/10/1974,homme,Casablanca,+33 3 39 28 58 58,25/10/2022,Social
C1160,Berthelot,Capucine,capucineberthelot,30/09/1950,Homme,tanger,276879444,22/05/2023,Email
C1161,ýýtienne,Alexandrie,alexandrie.ï¿½ï¿½tienne@gmail,24/05/2007,Female,Tnja,181022809,08/02/2024,Direct
C1162,Traore,Christine,christine.traore@gmail.com,15/07/1948,Female,TNG,549415778,10/09/2023,Social
C1163,Hebert,Aurï¿½ï¿,aurï¿½ï¿½lie.hebert@gmail,24/05/1968,Homme,CASA,251722353,07/02/2025,Direct
C1164,Leliï¿½ï¿,Christiane,christiane.leliï¿½ï¿½vre@gmail,10/05/1968,m,marrakech,04 76 26 32 88,15/03/2024,SEO
C1165,Dumas,Julie,julie.dumas@gmail.com,13/07/1966,0,rabat,463730517,03/10/2025,SEO
C1166,Blin,Anouk,anouk@,15/12/1954,f,MRK,+33 2 77 67 55 32,27/08/2024,SEO
C1167,Valentin,Juliette,juliette.valentin@gmail.com,07/06/1994,f,Fez,+33 (0)3 58 63 46 15,27/05/2025,Direct
C1168,Roy,Jean,jeanroy,22/12/1963,m,Rabat,01 73 40 12 09,21/12/2023,Direct
C1169,Durand,Richard,richard@,28/06/1955,homme,FES,+33 (0)3 72 82 14 69,10/11/2023,SEO
C1170,Lemonnier,Matthieu,matthieu@,27/07/1984,Male,tanger ,+33 (0)2 97 29 66 24,16/06/2025,SEO
C1171,Barbier,Christiane,christiane.barbier@gmail.com,06/09/1989,Femme,casablanca,06 40 34 95 41,24/02/2026,SEO
C1172,Tanguy,Jean,jean.tanguy@gmail.com,22/12/1956,H,Fez,181976728,21/09/2025,Email
C1173,Barre,ýýdouard,ýýdouard.barre@gmail.com,21/08/1980,0,Casablanca,+33 (0)1 69 20 59 37,17/07/2023,SEO
C1174,Collet,Patrick,patrick.collet@gmail.com,15/05/1991,H,marrakech,285128537,12/05/2023,SEO
C1175,Leclerc,Marcel,marcelleclerc,18/04/1958,m,Marrakech,+33 (0)4 98 15 21 23,16/09/2024,Direct
C1176,Bernard,Valentine,valentine.bernard@gmail.com,29/07/1959,homme,tanger,+33 3 24 50 26 11,10/03/2025,Referral
C1177,Langlois,Capucine,capucinelanglois,16/04/1971,H,Tanger,788420359,16/09/2022,Direct
C1178,Joseph,Caroline,carolinejoseph,02/06/1958,0,Tnja,+33 4 58 63 95 01,25/02/2024,Referral
C1179,Roche,Adrienne,adrienne.roche@gmail.com,26/05/1958,femme,Fez,02 14 28 64 93,08/12/2025,Referral
C1180,Gï¿½ï¿½,Charles,charles.gï¿½ï¿½rard@gmail,01/12/1972,F,Rabat,290364074,20/06/2025,Social
C1181,Grï¿½ï¿½g,Agnï¿½,agnï¿½ï¿½s.grï¿½ï¿½goire@g,18/02/1976,H,Tanger,06 99 96 97 67,13/05/2023,Social
C1182,Brunel,Aimï¿,aimï¿½,15/01/1974,Femme,Casa,562884681,14/11/2022,Referral
C1183,Dupuy,Anastasie,anastasiedupuy,11/08/1963,m,casablanca,02 48 03 12 82,07/04/2026,Email
C1184,Didier,Isaac,isaac@,05/01/1954,F,FES,+33 2 53 01 72 26,04/02/2023,Social
C1185,Legrand,Josette,josette.legrand@gmail.com,22/10/1976,Femme,FES,546257972,02/02/2025,SEO
C1186,Gallet,Christelle,christelle@,06/06/1971,1,marrakech,443521451,14/08/2025,Referral
C1187,Leblanc,ýýlisabeth,ýýlisabeth.leblanc@gmail.com,15/06/1962,1,FES,03 86 74 54 61,09/06/2024,Social
C1188,Delahaye,Gilles,gilles.delahaye@gmail.com,13/08/1995,Female,rabat,219854230,16/11/2022,Direct
C1189,Diallo,Henri,henri@,02/09/1955,femme,RBA,+33 (0)1 46 08 52 05,17/03/2023,SEO
C1190,Raynaud,Noï¿½ï,noï¿½ï¿½miray,04/08/1994,m,TANGER,+33 2 29 83 90 39,27/09/2025,Social
C1191,Voisin,Olivie,olivievoisin,03/08/2005,homme,marrakech,03 20 25 86 47,02/05/2023,Email
C1192,Couturier,Margot,margotcouturier,18/10/1959,m,CASA,+33 (0)6 38 70 69 58,07/01/2025,SEO
C1193,Guichard,Agathe,agathe.guichard@gmail.com,05/03/1970,1,Tnja,+33 2 30 51 07 02,16/02/2026,Social
C1194,Mallet,Louise,louise@,29/05/1966,1,Rabat,+33 (0)2 30 77 53 38,19/02/2023,Social
C1195,Marie,Virginie,virginie.marie@gmail.com,25/10/2001,F,rabat,+33 (0)8 05 51 84 27,02/03/2024,Social
C1196,Vallï¿½,Tristan,tristan.vallï¿½ï¿½e@gmail,06/05/1969,m,CAS,+33 3 64 06 83 56,18/09/2022,Social
C1197,Andre,David,davidandre,31/12/1950,Homme,TNG,+33 2 69 18 67 27,03/04/2025,Email
C1198,Lemaire,Marcelle,marcelle.lemaire@gmail.com,11/11/1996,Female,Casa,+33 (0)4 83 26 12 93,03/05/2022,Social
C1199,Mendï¿½,Michel,michel.mendï¿½ï¿½s@gmail,24/06/1962,Female,casablanca,+33 1 69 22 78 94,22/07/2023,Referral
C1200,Weber,Isabelle,isabelleweber,02/08/2006,H,Casablanca,563636564,19/12/2023,Social
C1201,Bouvet,Denise,denise.bouvet@gmail.com,24/10/1957,0,Casablanca,+33 4 13 00 19 96,24/01/2024,Referral
C1202,Lejeune,Hortense,hortenselejeune,06/09/1982,Female,Casablanca,+33 2 50 01 70 73,18/04/2025,Social
C1203,Mary,Vï¿½ï¿½ron,vï¿½ï¿½roni,07/07/1968,F,FES,+33 (0)2 34 61 88 25,23/08/2023,Email
C1204,Lopez,Geneviï¿½ï,geneviï¿½ï¿½ve.lopez@gmail,25/11/1951,femme,MARRAKECH,358554029,08/02/2023,Direct
C1205,Delattre,Caroline,caroline@,19/01/1982,1,tanger,535038523,02/01/2023,Social
C1206,Mace,Henri,henrimace,23/07/1962,femme,CAS,05 40 08 17 93,12/12/2022,Email
C1207,Caron,Laurent,laurent.caron@gmail.com,10/02/1963,m,Marrakech,+33 4 68 21 04 00,19/11/2025,Referral
C1208,Leblanc,ýýmile,ýýmile.leblanc@gmail.com,02/05/1980,homme,Casa,+33 (0)2 49 91 50 37,15/08/2023,Email
C1209,Weiss,Martine,martineweiss,02/12/1946,femme,Fez,+33 (0)7 89 70 81 20,16/08/2025,Direct
C1210,De Oliveira,Henri,henri.de oliveira@gmail.com,30/04/1978,1,RABAT,+33 1 83 98 41 67,06/10/2023,Email
C1211,Joseph,Jules,jules.joseph@gmail.com,14/10/1970,F,Rabat,+33 (0)2 41 94 43 20,25/10/2023,SEO
C1212,Laurent,Stï¿½ï¿½ph,stï¿½ï¿½phanie.laurent@gmail,18/05/1976,m,Casablanca,01 41 91 68 27,17/11/2025,Referral
C1213,Barbe,Georges,georges.barbe@gmail.com,15/11/1968,Femme,rabat,+33 1 74 58 95 45,20/10/2025,Email
